session_ind i j mot0 mot1 mot2 mot3 mot4 mot5 mot6 mot7 mot8 mot9 mot10 mot11 mot12 mot13 mot14 mot15 trans_x trans_y trans_z roll pitch yaw overlap overlap_symmetric
15 2362 2520 0.7299153630771283 0.6826584356006060 0.0346557794215767 -11.3608591289375909 -0.6831874419772425 0.7302257457152701 0.0050278642751479 4.9062807589070871 -0.0218742284109801 -0.0273463086706517 0.9993866606741924 0.1753004105455602 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -11.3608591289375909 4.9062807589070871 0.1753004105455602 -1.5673985465279969 1.2534009365455614 -43.1060560886185442 0.8363336333633363 0.7697086842468590
15 2494 2527 0.5260764904994533 0.8501361242658731 0.0226295462168136 -11.6680596682708710 -0.8504372193004498 0.5258979910196651 0.0137054394310870 6.6811673425836489 -0.0002493437338039 -0.0264551178353170 0.9996499710238689 0.0777456263056422 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -11.6680596682708710 6.6811673425836489 0.0777456263056422 -1.5159435087466100 0.0142863437430335 -58.2592585269598757 0.8488573908012728 0.7897994886287175
15 1732 1754 0.9981800567338901 0.0598811425178099 -0.0071290328579589 -48.4844793538213708 -0.0600821657439297 0.9976651374517954 -0.0324716318162401 1.8112180219031870 0.0051679491335598 0.0328408630223424 0.9994472322327482 -0.2164670097918133 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -48.4844793538213708 1.8112180219031870 -0.2164670097918133 1.8820063845385866 -0.2961029921394668 -3.4445750805749178 0.4613486842105263 0.4613486842105263
15 2491 2540 0.0200851120413556 0.9993872136494100 0.0286668008043215 -14.9122965137939900 -0.9997883743981859 0.0202042489838268 -0.0038723043827242 13.5670874487132096 -0.0044491226684734 -0.0285829585079640 0.9995815223334275 0.1618604504152330 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -14.9122965137939900 13.5670874487132096 0.1618604504152330 -1.6379221799735419 0.2549167924441457 -88.8491190688365862 0.7954413472706156 0.7695224719101124
15 2488 2571 -0.3558508304439709 0.9335043343740240 0.0440436621688806 -37.1719935706350952 -0.9345339351339320 -0.3556569717251525 -0.0124274915562966 22.6651313175389078 0.0040633182774703 -0.0455826301150371 0.9989523078087219 0.6713239836662979 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -37.1719935706350952 22.6651313175389078 0.6713239836662979 -2.6126191730007156 -0.2328116287619622 -110.8457789252754964 0.4882981797168449 0.4882981797168449
15 4144 4177 0.9991317945379198 0.0416585314992066 -0.0004731773089451 -92.8498637470183894 -0.0416583226805148 0.9991318171174631 0.0004429164734042 3.1949361707665958 0.0004912177543639 -0.0004228201578816 0.9999997899640941 0.3173392446976777 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -92.8498637470183894 3.1949361707665958 0.3173392446976777 -0.0242258141842888 -0.0281447052788101 -2.3875372608414285 0.2687786411635784 0.2536191013348374
15 1741 1755 0.9986359691912758 0.0515846033663482 -0.0080764926136134 -30.5522381008486263 -0.0518960160307278 0.9976457820383410 -0.0448296453392714 0.8805030617513694 0.0057449593157549 0.0451876341120326 0.9989619978586858 -0.2127880533444113 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -30.5522381008486263 0.8805030617513694 -0.2127880533444113 2.5899854116835344 -0.3291637329346110 -2.9748081165023668 0.5806224723052577 0.5806224723052577
15 1726 1746 0.9996705767594063 0.0253655255448216 0.0039151086001695 -44.7250216872198507 -0.0252237125405491 0.9991437090619114 -0.0327965389588386 0.6957147057401016 -0.0047436575748957 0.0326869814427989 0.9994543806282358 -0.0138690278799913 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -44.7250216872198507 0.6957147057401016 -0.0138690278799913 1.8731808251944919 0.2717925778290577 -1.4453818311254436 0.5257884362680684 0.5257884362680684
15 2485 2530 0.3519351310679900 0.9354338794380306 0.0332433560230119 -12.9492973585147411 -0.9360091553264925 0.3519100263174349 0.0067966552250011 9.9589311525342055 -0.0053408487286125 -0.0335080673387520 0.9994241765927416 0.1589019196235313 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -12.9492973585147411 9.9589311525342055 0.1589019196235313 -1.9202576864167131 0.3060095459823700 -69.3939706065935127 0.8042808972291453 0.7579441834760984
15 1744 1766 0.9963744220197488 0.0823859212257846 -0.0212266607969879 -47.5389545393409207 -0.0826770270986626 0.9964886935349540 -0.0132209245942728 1.7130215463694185 0.0200629094335443 0.0149279483111119 0.9996872691118368 -0.2377081658050884 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -47.5389545393409207 1.7130215463694185 -0.2377081658050884 0.8555124155729182 -1.1495971667988643 -4.7434149974200954 0.3305084745762712 0.3305084745762712
15 4168 4201 0.9957817194600052 0.0917510827218911 0.0007113428400558 -93.1102179565932602 -0.0916758489748995 0.9952249857364375 -0.0335077077795436 3.7923068553500343 -0.0037823146361502 0.0333011499091030 0.9994382059490846 0.7513020783999309 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -93.1102179565932602 3.7923068553500343 0.7513020783999309 1.9083818286995757 0.2167111821522862 -5.2600625277274906 0.2961588420857302 0.2886597938144330
15 2482 2553 -0.1932350738067502 0.9801446424186178 0.0444599391472769 -22.5125443647848442 -0.9810038328461925 -0.1922185580133259 -0.0261439456922055 17.9481736675224965 -0.0170788229096487 -0.0486672979870201 0.9986690182010571 0.7559402271235740 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -22.5125443647848442 17.9481736675224965 0.7559402271235740 -2.7899399306023791 0.9785920493378919 -101.1432860186494906 0.6625288683602771 0.6625288683602771
15 2470 2579 -0.4515727289336140 0.8912612730406845 0.0416582964287702 -44.0874314587563276 -0.8922244344723868 -0.4512949783784074 -0.0163829490892837 26.7084991509618703 0.0041986919246274 -0.0445666430004709 0.9989975902462381 0.6178670938406867 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -44.0874314587563276 26.7084991509618703 0.6178670938406867 -2.5543491188207677 -0.2405680335898749 -116.8448890702460830 0.4285923538889703 0.4285923538889703
15 4177 4205 0.9976058121256361 0.0691428286507824 -0.0013830615742838 -79.1035469427006319 -0.0691558020076247 0.9974935342914588 -0.0149707747099672 2.2908113187295385 0.0003444732673343 0.0150305785950823 0.9998869751353224 0.1978097272292700 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -79.1035469427006319 2.2908113187295385 0.1978097272292700 0.8612211979166048 -0.0197368647636734 -3.9655009642303418 0.3972756111214779 0.3696822364993922
