session_ind i j mot0 mot1 mot2 mot3 mot4 mot5 mot6 mot7 mot8 mot9 mot10 mot11 mot12 mot13 mot14 mot15 trans_x trans_y trans_z roll pitch yaw overlap overlap_symmetric
0 0 218 0.6589483250747912 0.7520327827137947 -0.0152904743181297 -51.7329244936694295 -0.7518472707540703 0.6591255255306812 0.0167099686881458 -0.1260415729570923 0.0226447861721573 0.0004850955055152 0.9997434562634395 -0.3891138135218700 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -51.7329244936694295 -0.1260415729570923 -0.3891138135218700 0.0278010551320952 -1.2975615870666850 -48.7674091863785009 0.2362344582593250 0.2362344582593250
0 7 69 0.6304624356533606 0.7762104139426323 0.0038092672576272 -13.0108434031335491 -0.7762197599479458 0.6304545984956598 0.0031438037518906 4.2422326278282299 0.0000386831521394 -0.0049388786869260 0.9999878029160806 0.1289186397442742 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -13.0108434031335491 4.2422326278282299 0.1289186397442742 -0.2829780549324193 -0.0022163813564014 -50.9157515192867223 0.6746295736316904 0.6746295736316904
0 14 102 0.7232002851656725 0.6905189267388596 -0.0128436502483749 -21.7149369690350795 -0.6906188934026025 0.7231944705258745 -0.0059415381984677 3.2086867996581532 0.0051857122610091 0.0131669896412373 0.9998998643724945 -0.0148307716871665 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -21.7149369690350795 3.2086867996581532 -0.0148307716871665 0.7544448805235916 -0.2971207580112205 -43.6798553100208622 0.5403176542455712 0.5403176542455712
0 49 254 0.9952282233204847 0.0968905284791070 -0.0115329526744728 -52.3587235516357623 -0.0965065056486351 0.9948749639283612 0.0301711868515793 2.3343186431684444 0.0143971481148950 -0.0289142117233431 0.9994782091104217 0.0794843644961937 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -52.3587235516357623 2.3343186431684444 0.0794843644961937 -1.6570650168494383 -0.8249243237753643 -5.5386105223966027 0.2176234979973298 0.2176234979973298
0 98 303 0.9997102538580385 0.0232118759297606 -0.0063731583156853 -53.6879028306535702 -0.0228855540971479 0.9986220999047664 0.0472244957142053 3.6799137045122734 0.0074605458755988 -0.0470649593393627 0.9988639696463285 0.1798395740336523 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -53.6879028306535702 3.6799137045122734 0.1798395740336523 -2.6976952129997902 -0.4274617570001330 -1.3113966519639408 0.2381489841986456 0.2213286713286713
0 105 247 0.9994744647449583 -0.0322864611461876 0.0028946069566871 -34.4004299363986092 0.0321129045404046 0.9983567826598952 0.0474604664848568 1.2731077299357594 -0.0044221809954863 -0.0473425700996162 0.9988689230182333 0.2432511787999393 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -34.4004299363986092 1.2731077299357594 0.2432511787999393 -2.7135703081487357 0.2533731331030890 1.8402682801988102 0.4130202774813234 0.4130202774813234
0 140 293 0.9998121462838125 0.0193717201013956 -0.0006392211434285 -38.7409134411992682 -0.0193213251273646 0.9987396824861974 0.0463220576258545 2.9523843089610864 0.0015357534566750 -0.0463010052556476 0.9989263528276937 0.2036917581621537 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -38.7409134411992682 2.9523843089610864 0.2036917581621537 -2.6538040923305020 -0.0879922260289721 -1.1071005799551610 0.4086021505376344 0.4086021505376344
0 147 352 0.9943718172973139 0.1058764443164155 0.0038558402134483 -55.5369417478239029 -0.1059213059700185 0.9926797793489262 0.0580304455727757 6.8016861224301692 0.0023164426270522 -0.0581122552537940 0.9983073674389439 0.3973129255994283 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -55.5369417478239029 6.8016861224301692 0.3973129255994283 -3.3314727874511538 -0.1327225047105618 -6.0802658988048837 0.2351254480286738 0.2179401993355482
0 154 289 0.9990312538148243 0.0439735423678375 0.0016974901486596 -34.1354935031627065 -0.0440060775306006 0.9981618643373898 0.0416696259027839 2.7638193521162293 0.0001379911286076 -0.0417039584947422 0.9991300019538589 0.3063866751516188 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -34.1354935031627065 2.7638193521162293 0.3063866751516188 -2.3901540092238931 -0.0079063093045542 -2.5221770338416869 0.4252912954078136 0.4252912954078136
0 175 378 0.9833845224696485 0.1812467434295808 0.0102224734438568 -57.5573990650922269 -0.1815185650232625 0.9824892976789281 0.0420213100492998 6.2210604928402518 -0.0024272451533161 -0.0431786746268970 0.9990644176120115 0.6387746953733854 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -57.5573990650922269 6.2210604928402518 0.6387746953733854 -2.4747325009676873 0.1390710396854388 -10.4582555812976921 0.2427406199021207 0.2201834862385321
0 217 381 0.9720247235651133 0.2347356525650708 0.0081920811163634 -49.5691123968348393 -0.2348669440716783 0.9717321238124700 0.0239624317075597 3.9908241852854189 -0.0023356713377279 -0.0252161251138762 0.9996792944107851 0.5525824295077690 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -49.5691123968348393 3.9908241852854189 0.5525824295077690 -1.4449346417011075 0.1338242316582439 -13.5838174775239384 0.2886904761904762 0.2275659824046921
0 231 358 0.9789559969754958 0.2039914896901099 -0.0057121029160307 -39.0530960313210471 -0.2038272564695220 0.9787703714352116 0.0215176560221273 3.6896692415256211 0.0099802557993927 -0.0199005561376713 0.9997521504650995 0.1125086880322988 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -39.0530960313210471 3.6896692415256211 0.1125086880322988 -1.1403499520349545 -0.5718360290369048 -11.7614505074933167 0.3767550702028081 0.2975053895903911
1 7 95 0.5184917968470337 0.8550777260457878 0.0028877366048691 -11.0924828346603022 -0.8546578304443188 0.5183377100040869 -0.0297659410724614 8.1772379413932299 -0.0269490159847161 0.0129653695698914 0.9995527248371502 0.2782061725113586 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -11.0924828346603022 8.1772379413932299 0.2782061725113586 0.7431516912447083 1.5442518351091177 -58.7562380713186911 0.7025280898876405 0.6378474878857434
1 14 137 0.2142792197407609 0.9767553093225161 0.0057863371461179 -17.7262714825960757 -0.9757547739630649 0.2143225576669413 -0.0443673569574616 11.5305985353434153 -0.0445761940454870 0.0038609565367204 0.9989985264949307 0.7211089756923564 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -17.7262714825960757 11.5305985353434153 0.7211089756923564 0.2214371764839001 2.5548743674168901 -77.6142491214897916 0.5077476480354178 0.5077476480354178
1 28 133 0.2970375600298781 0.9548433827189781 0.0065423550252148 -15.9411769768939848 -0.9539344549015933 0.2970434159888387 -0.0421220223788190 9.3522587837666720 -0.0421632978204575 0.0062708448761773 0.9990910533186865 0.5523775194457996 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -15.9411769768939848 9.3522587837666720 0.5523775194457996 0.3596150983232376 2.4164953613265689 -72.7043767121706423 0.5714668094218416 0.5714668094218416
1 35 156 0.3471454941598943 0.9377841377796812 0.0071356018178487 -23.1927577699635492 -0.9368391053846651 0.3471219525373440 -0.0428817057580786 8.1549859120250972 -0.0426907074964024 0.0082012801123928 0.9990546744287696 0.6390570121515363 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -23.1927577699635492 8.1549859120250972 0.6390570121515363 0.4703327998617042 2.4467409442356636 -69.6678258875579672 0.4127191834598273 0.4127191834598273
