session_ind i j mot0 mot1 mot2 mot3 mot4 mot5 mot6 mot7 mot8 mot9 mot10 mot11 mot12 mot13 mot14 mot15 trans_x trans_y trans_z roll pitch yaw overlap overlap_symmetric
59 0 168 0.9985507652280989 0.0538120057410150 0.0007983110338306 -70.8047310906922576 -0.0538033876577409 0.9985159431203440 -0.0084324854604522 4.2659019633615571 -0.0012508952508576 0.0083773129712847 0.9999641273008009 0.9123327942712167 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -70.8047310906922576 4.2659019633615571 0.9123327942712167 0.4799906668016761 0.0716710371781854 -3.0841986981258680 0.2189265536723164 0.2008639308855291
59 18 167 0.9984376999968264 0.0539949093297442 -0.0143773777692976 -62.7759760164453837 -0.0541872562967446 0.9984416420323621 -0.0133427400017000 3.5336970733316093 0.0136345326314949 0.0141009652930131 0.9998076126424160 0.1796363381251700 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -62.7759760164453837 3.5336970733316093 0.1796363381251700 0.8080276898707788 -0.7812253817220229 -3.1065115155632879 0.2577838827838828 0.2423590185105467
59 36 185 0.9912710474752233 0.1316548069568124 -0.0069801319857532 -62.2554148309891389 -0.1315981688289397 0.9912705823009688 0.0080345893217046 7.9003585561670775 0.0079769918041815 -0.0070458831854499 0.9999433599618998 0.6603868166712663 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -62.2554148309891389 7.9003585561670775 0.6603868166712663 -0.4037155548946889 -0.4570528109051895 -7.5621961567763245 0.2910547396528705 0.2875989445910290
59 54 191 0.9882455789478907 0.1527102862910645 -0.0070883108602895 -57.1409950442030095 -0.1527456861952337 0.9882541051710120 -0.0047517324621268 7.8072360733812047 0.0062794138817394 0.0057785875043600 0.9999635877809543 0.6059935960915107 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -57.1409950442030095 7.8072360733812047 0.6059935960915107 0.3310970460846843 -0.3597862777237187 -8.7862513711567072 0.3226919758412424 0.3221360895779500
59 81 196 0.9880643626070073 0.1539544836824327 -0.0051799903557523 -48.1453905722946729 -0.1539689360215769 0.9880724873339924 -0.0025152562498823 6.3445650771409419 0.0047309709778947 0.0032827926670104 0.9999834204555159 0.5392793000457052 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -48.1453905722946729 6.3445650771409419 0.5392793000457052 0.1880926076424165 -0.2710656812079056 -8.8571027466028056 0.3469626168224299 0.3469626168224299
59 144 218 0.9984414608565713 0.0556705997601965 0.0039285576147011 -31.4815613460455097 -0.0556293900046956 0.9984022304498724 -0.0099175198725004 -0.5372507026819449 -0.0044743949644042 0.0096835197658693 0.9999431029986868 0.6066915058857696 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -31.4815613460455097 -0.5372507026819449 0.6066915058857696 0.5548390390187184 0.2563648027526794 -3.1890074467731688 0.4352892218060758 0.4334852880232076
59 162 267 0.9996594287452372 -0.0250920200578583 0.0071705683291867 -43.7848410748611059 0.0252419611483946 0.9994469734899233 -0.0216469531162467 -2.4215310045316301 -0.0066234370330240 0.0218205799934394 0.9997399623755276 0.6578283746594116 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -43.7848410748611059 -2.4215310045316301 0.6578283746594116 1.2503538059117620 0.3794977626533780 1.4464432013722639 0.2987962166809974 0.2266058037169873
60 0 168 0.9999539410639630 -0.0012745480810578 -0.0095126903573723 -66.9118407089172251 0.0012946248356613 0.9999969471634165 0.0021046639589747 0.3889254421414989 0.0095099788212730 -0.0021168823855827 0.9999525384295910 0.1837290200213763 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -66.9118407089172251 0.3889254421414989 0.1837290200213763 -0.1212940020343756 -0.5448898632072515 0.0741799143390828 0.2490566037735849 0.2445954292773317
60 36 226 0.9998711109079684 0.0029654366453967 -0.0157787121517255 -66.3925950132650087 -0.0028587521478957 0.9999729321995146 0.0067795578367618 0.6822847765619144 0.0157983894059418 -0.0067335765984531 0.9998525240446064 0.1236520665318603 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -66.3925950132650087 0.6822847765619144 0.1236520665318603 -0.3858565921845351 -0.9052186941822539 -0.1638151004137229 0.2470854922279793 0.2335475971839608
60 45 194 0.9999156594251631 0.0105095945109573 -0.0076303643134599 -55.8743062769990502 -0.0105233094666005 0.9999430804413949 -0.0017594985773529 1.1018042267246528 0.0076114383799006 0.0018396468652449 0.9999693403825934 0.2664261657321540 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -55.8743062769990502 1.1018042267246528 0.2664261657321540 0.1054071140014700 -0.4361075061696098 -0.6029698149128672 0.2663921444409249 0.2625663440524508
60 54 215 0.9995429638561901 0.0295082320898501 -0.0065671641152643 -56.8494145745401056 -0.0295096768882587 0.9995644870610018 -0.0001231926515610 2.0958090312044533 0.0065606688329656 0.0003169312391802 0.9999784283568602 0.3712925751067352 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -56.8494145745401056 2.0958090312044533 0.3712925751067352 0.0181592135169335 -0.3759013315592131 -1.6910618357813543 0.2914323519682435 0.2695013765677577
60 72 266 0.9998397306482381 -0.0153928579880635 -0.0091418236811576 -55.0181486826356831 0.0154631755202002 0.9998510070506155 0.0076716297291416 -0.3010331668109529 0.0090223733069269 -0.0078117618261744 0.9999287840426843 0.0599803878624543 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -55.0181486826356831 -0.3010331668109529 0.0599803878624543 -0.4476037544299109 -0.5169509254184994 0.8860460736260910 0.2963730569948186 0.2761506276150628
60 81 368 0.9958753139583286 -0.0906135316267115 0.0046418675702096 -58.3953953244779314 0.0905358495064077 0.9957824314102074 0.0148529205523121 -4.3547341913532591 -0.0059681657615635 -0.0143714014944668 0.9998789145774259 0.9485339322463606 0.0000000000000000 0.0000000000000000 0.0000000000000000 1.0000000000000000 -58.3953953244779314 -4.3547341913532591 0.9485339322463606 -0.8234636650699472 0.3419527395951399 5.1945276272946233 0.2683706070287540 0.2552329507089804
